__time,/fmu/in/actuator_motors/control[0],/fmu/in/actuator_motors/control[10],/fmu/in/actuator_motors/control[11],/fmu/in/actuator_motors/control[1],/fmu/in/actuator_motors/control[2],/fmu/in/actuator_motors/control[3],/fmu/in/actuator_motors/control[4],/fmu/in/actuator_motors/control[5],/fmu/in/actuator_motors/control[6],/fmu/in/actuator_motors/control[7],/fmu/in/actuator_motors/control[8],/fmu/in/actuator_motors/control[9],/fmu/in/actuator_motors/reversible_flags,/fmu/in/actuator_motors/timestamp,/fmu/in/actuator_motors/timestamp_sample,/fmu/in/actuator_servos/control[0],/fmu/in/actuator_servos/control[1],/fmu/in/actuator_servos/control[2],/fmu/in/actuator_servos/control[3],/fmu/in/actuator_servos/control[4],/fmu/in/actuator_servos/control[5],/fmu/in/actuator_servos/control[6],/fmu/in/actuator_servos/control[7],/fmu/in/actuator_servos/timestamp,/fmu/in/actuator_servos/timestamp_sample,/fmu/out/vehicle_attitude/delta_q_reset[0],/fmu/out/vehicle_attitude/delta_q_reset[1],/fmu/out/vehicle_attitude/delta_q_reset[2],/fmu/out/vehicle_attitude/delta_q_reset[3],/fmu/out/vehicle_attitude/q[0],/fmu/out/vehicle_attitude/q[1],/fmu/out/vehicle_attitude/q[2],/fmu/out/vehicle_attitude/q[3],/fmu/out/vehicle_attitude/quat_reset_counter,/fmu/out/vehicle_attitude/timestamp,/fmu/out/vehicle_attitude/timestamp_sample
1745491943.375990,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957262933,0.083892785,0.018610442,0.276158184,10.000000000,1745491943371015.000000000,1745491943370835.000000000
1745491943.376269,,,,,,,,,,,,,,,,0.006815263,-0.109337308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943376078.000000000,0.000000000,,,,,,,,,,,
1745491943.376282,,0.000000000,0.000000000,0.049046811,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943376177.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.385882,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956953526,0.083485328,0.022355231,0.277074605,10.000000000,1745491943381013.000000000,1745491943380836.000000000
1745491943.386000,,,,,,,,,,,,,,,,0.002213847,-0.110157192,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943385921.000000000,0.000000000,,,,,,,,,,,
1745491943.386033,,0.000000000,0.000000000,0.049141522,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943385964.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.395989,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956667662,0.083165921,0.025831133,0.277854711,10.000000000,1745491943391035.000000000,1745491943390839.000000000
1745491943.396207,,0.000000000,0.000000000,0.049231321,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943396114.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.396234,,,,,,,,,,,,,,,,-0.002041983,-0.111002266,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943396042.000000000,0.000000000,,,,,,,,,,,
1745491943.406046,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956446052,0.083012328,0.028660385,0.278385520,10.000000000,1745491943401025.000000000,1745491943400841.000000000
1745491943.406328,,0.000000000,0.000000000,0.049316194,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943406193.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.406382,,,,,,,,,,,,,,,,-0.005478413,-0.111828201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943406092.000000000,0.000000000,,,,,,,,,,,
1745491943.416889,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956286907,0.082894422,0.030975290,0.278719574,10.000000000,1745491943411033.000000000,1745491943410844.000000000
1745491943.417028,,0.000000000,0.000000000,0.049396135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943416957.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.417041,,,,,,,,,,,,,,,,-0.008297892,-0.112517580,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943416904.000000000,0.000000000,,,,,,,,,,,
1745491943.425994,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956171095,0.082866535,0.032943826,0.278899103,10.000000000,1745491943421021.000000000,1745491943420848.000000000
1745491943.426138,,0.000000000,0.000000000,0.049471140,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943426076.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.426156,,,,,,,,,,,,,,,,-0.010681110,-0.113194473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943426012.000000000,0.000000000,,,,,,,,,,,
1745491943.436080,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956031382,0.083080135,0.034524243,0.279123604,10.000000000,1745491943431025.000000000,1745491943430850.000000000
1745491943.436275,,0.000000000,0.000000000,0.049541194,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943436157.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.436358,,,,,,,,,,,,,,,,-0.012499725,-0.114030115,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943436078.000000000,0.000000000,,,,,,,,,,,
1745491943.446552,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955892682,0.083192177,0.035723969,0.279413730,10.000000000,1745491943441027.000000000,1745491943440852.000000000
1745491943.446797,,0.000000000,0.000000000,0.049606297,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943446661.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.446830,,,,,,,,,,,,,,,,-0.013883540,-0.114605874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943446564.000000000,0.000000000,,,,,,,,,,,
1745491943.456052,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955880642,0.082845926,0.037195925,0.279365629,10.000000000,1745491943451030.000000000,1745491943450856.000000000
1745491943.456285,,0.000000000,0.000000000,0.049666438,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943456179.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.456318,,,,,,,,,,,,,,,,-0.015803238,-0.114714377,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943456082.000000000,0.000000000,,,,,,,,,,,
1745491943.465996,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955963194,0.082223587,0.039132196,0.279002815,10.000000000,1745491943461033.000000000,1745491943460858.000000000
1745491943.466166,,0.000000000,0.000000000,0.049721610,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943466115.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.466187,,,,,,,,,,,,,,,,-0.018424220,-0.114647768,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943466057.000000000,0.000000000,,,,,,,,,,,
1745491943.476140,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955992937,0.081174888,0.041123405,0.278921217,10.000000000,1745491943471075.000000000,1745491943470860.000000000
1745491943.476343,,,,,,,,,,,,,,,,-0.021231752,-0.114083745,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943476161.000000000,0.000000000,,,,,,,,,,,
1745491943.476363,,0.000000000,0.000000000,0.049771812,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943476274.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.486243,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955982566,0.079834633,0.043393128,0.278999835,10.000000000,1745491943481057.000000000,1745491943480864.000000000
1745491943.486481,,0.000000000,0.000000000,0.049817037,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943486408.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.486503,,,,,,,,,,,,,,,,-0.024463966,-0.113268845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943486277.000000000,0.000000000,,,,,,,,,,,
1745491943.496011,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955948353,0.078260832,0.045965549,0.279150784,10.000000000,1745491943491162.000000000,1745491943490866.000000000
1745491943.496348,,0.000000000,0.000000000,0.049857281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943496155.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.496415,,,,,,,,,,,,,,,,-0.028140267,-0.112282962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943496045.000000000,0.000000000,,,,,,,,,,,
1745491943.506088,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955914438,0.076344065,0.048692603,0.279335588,10.000000000,1745491943501164.000000000,1745491943500868.000000000
1745491943.506372,,0.000000000,0.000000000,0.049892541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943506264.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.506418,,,,,,,,,,,,,,,,-0.032125179,-0.110938169,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943506128.000000000,0.000000000,,,,,,,,,,,
1745491943.516973,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955836356,0.074424103,0.051105481,0.279689461,10.000000000,1745491943511066.000000000,1745491943510871.000000000
1745491943.517181,,0.000000000,0.000000000,0.049922809,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943517097.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.517223,,,,,,,,,,,,,,,,-0.035711247,-0.109484300,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943517016.000000000,0.000000000,,,,,,,,,,,
1745491943.525969,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955740333,0.072743140,0.053153433,0.280077696,10.000000000,1745491943521060.000000000,1745491943520874.000000000
1745491943.526141,,,,,,,,,,,,,,,,-0.038764995,-0.108194605,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943525998.000000000,0.000000000,,,,,,,,,,,
1745491943.526168,,0.000000000,0.000000000,0.049948085,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943526084.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.536163,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955685258,0.071340665,0.054825194,0.280304253,10.000000000,1745491943531068.000000000,1745491943530876.000000000
1745491943.536475,,0.000000000,0.000000000,0.049968366,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943536362.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.536522,,,,,,,,,,,,,,,,-0.041280016,-0.107103832,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943536207.000000000,0.000000000,,,,,,,,,,,
1745491943.545974,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955632746,0.070102222,0.055873528,0.280588716,10.000000000,1745491943541052.000000000,1745491943540879.000000000
1745491943.546304,,0.000000000,0.000000000,0.049983650,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943546138.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.546331,,,,,,,,,,,,,,,,-0.042972222,-0.105987199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943546060.000000000,0.000000000,,,,,,,,,,,
1745491943.555993,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955583096,0.068984792,0.056345236,0.280940145,10.000000000,1745491943551058.000000000,1745491943550882.000000000
1745491943.556298,,0.000000000,0.000000000,0.049993936,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943556230.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.556336,,,,,,,,,,,,,,,,-0.043913145,-0.104808688,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943556117.000000000,0.000000000,,,,,,,,,,,
1745491943.566054,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955534637,0.067926787,0.056469347,0.281337738,10.000000000,1745491943561059.000000000,1745491943560885.000000000
1745491943.566396,,0.000000000,0.000000000,0.049999222,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943566295.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.566431,,,,,,,,,,,,,,,,-0.044405915,-0.103576392,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943566149.000000000,0.000000000,,,,,,,,,,,
1745491943.575953,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955505252,0.066713944,0.056353923,0.281750470,10.000000000,1745491943571080.000000000,1745491943570887.000000000
1745491943.576170,,0.000000000,0.000000000,0.049999513,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943576063.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.576232,,,,,,,,,,,,,,,,-0.044663407,-0.102066189,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943575990.000000000,0.000000000,,,,,,,,,,,
1745491943.586102,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955511749,0.064979486,0.055574816,0.282288104,10.000000000,1745491943581069.000000000,1745491943580890.000000000
1745491943.586312,,0.000000000,0.000000000,0.049994797,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943586257.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.586340,,,,,,,,,,,,,,,,-0.044292837,-0.099675372,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943586149.000000000,0.000000000,,,,,,,,,,,
1745491943.596025,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955571830,0.062790707,0.054682050,0.282753915,10.000000000,1745491943591066.000000000,1745491943590893.000000000
1745491943.596199,,,,,,,,,,,,,,,,-0.043959539,-0.096682705,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943596037.000000000,0.000000000,,,,,,,,,,,
1745491943.596260,,0.000000000,0.000000000,0.049985085,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943596133.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.606059,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955671787,0.060664643,0.053762864,0.283056319,10.000000000,1745491943601068.000000000,1745491943600895.000000000
1745491943.606276,,0.000000000,0.000000000,0.049970377,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943606119.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.606317,,,,,,,,,,,,,,,,-0.043589212,-0.093750082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943606050.000000000,0.000000000,,,,,,,,,,,
1745491943.616957,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955805063,0.058960039,0.052764885,0.283154339,10.000000000,1745491943611069.000000000,1745491943610898.000000000
1745491943.617185,,0.000000000,0.000000000,0.049950667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943617098.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.617232,,,,,,,,,,,,,,,,-0.042989414,-0.091295466,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943617004.000000000,0.000000000,,,,,,,,,,,
1745491943.626025,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.955914557,0.057173621,0.051703282,0.283346742,10.000000000,1745491943621120.000000000,1745491943620901.000000000
1745491943.626292,,0.000000000,0.000000000,0.049925964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943626179.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.626342,,,,,,,,,,,,,,,,-0.042333249,-0.088721760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943626074.000000000,0.000000000,,,,,,,,,,,
1745491943.636161,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956022739,0.054852948,0.050571404,0.283644885,10.000000000,1745491943631075.000000000,1745491943630903.000000000
1745491943.636482,,0.000000000,0.000000000,0.049896270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943636421.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.636499,,,,,,,,,,,,,,,,-0.041777797,-0.085473269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943636243.000000000,0.000000000,,,,,,,,,,,
1745491943.646125,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956167459,0.051697407,0.049340434,0.283966064,10.000000000,1745491943641085.000000000,1745491943640906.000000000
1745491943.646381,,0.000000000,0.000000000,0.049861584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943646320.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.646406,,,,,,,,,,,,,,,,-0.041406173,-0.081168242,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943646186.000000000,0.000000000,,,,,,,,,,,
1745491943.656018,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956317782,0.047863021,0.047899559,0.284378648,10.000000000,1745491943651084.000000000,1745491943650909.000000000
1745491943.656245,,0.000000000,0.000000000,0.049821913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943656156.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.656283,,,,,,,,,,,,,,,,-0.041021574,-0.075960003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943656065.000000000,0.000000000,,,,,,,,,,,
1745491943.666107,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956486404,0.043091785,0.046085663,0.284873575,10.000000000,1745491943661103.000000000,1745491943660911.000000000
1745491943.666454,,0.000000000,0.000000000,0.049777262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943666353.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.666496,,,,,,,,,,,,,,,,-0.040522233,-0.069472797,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943666248.000000000,0.000000000,,,,,,,,,,,
1745491943.676192,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956691623,0.037580289,0.044203281,0.285263002,10.000000000,1745491943671093.000000000,1745491943670914.000000000
1745491943.676467,,0.000000000,0.000000000,0.049727630,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943676394.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.676487,,,,,,,,,,,,,,,,-0.040221199,-0.062053267,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943676290.000000000,0.000000000,,,,,,,,,,,
1745491943.686223,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.956898868,0.032600209,0.042425841,0.285450161,10.000000000,1745491943681088.000000000,1745491943680917.000000000
1745491943.686435,,0.000000000,0.000000000,0.049673028,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943686336.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.686468,,,,,,,,,,,,,,,,-0.039867636,-0.055316236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943686254.000000000,0.000000000,,,,,,,,,,,
1745491943.696130,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957095385,0.029017905,0.040741507,0.285423368,10.000000000,1745491943691090.000000000,1745491943690919.000000000
1745491943.696424,,0.000000000,0.000000000,0.049613457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943696265.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.696464,,,,,,,,,,,,,,,,-0.039127238,-0.050314792,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943696176.000000000,0.000000000,,,,,,,,,,,
1745491943.707063,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957300663,0.026462283,0.039423432,0.285168618,10.000000000,1745491943701098.000000000,1745491943700922.000000000
1745491943.707184,,0.000000000,0.000000000,0.049548924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943707107.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.707232,,,,,,,,,,,,,,,,-0.038467426,-0.046695344,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943707037.000000000,0.000000000,,,,,,,,,,,
1745491943.717081,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957487106,0.024120953,0.038429476,0.284885824,10.000000000,1745491943711103.000000000,1745491943710925.000000000
1745491943.717227,,,,,,,,,,,,,,,,-0.038123216,-0.043457132,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943717097.000000000,0.000000000,,,,,,,,,,,
1745491943.717265,,0.000000000,0.000000000,0.049479436,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943717178.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.727952,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957613647,0.021547694,0.037743635,0.284757972,10.000000000,1745491943721110.000000000,1745491943720927.000000000
1745491943.728174,,,,,,,,,,,,,,,,-0.038230274,-0.040055592,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943728016.000000000,0.000000000,,,,,,,,,,,
1745491943.728234,,0.000000000,0.000000000,0.049405001,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943728104.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.736045,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957693934,0.018365668,0.037347388,0.284763545,10.000000000,1745491943731113.000000000,1745491943730930.000000000
1745491943.736240,,0.000000000,0.000000000,0.049325626,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943736160.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.736260,,,,,,,,,,,,,,,,-0.038905758,-0.036022164,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943736070.000000000,0.000000000,,,,,,,,,,,
1745491943.746027,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957725942,0.014980724,0.037205134,0.284872681,10.000000000,1745491943741106.000000000,1745491943740933.000000000
1745491943.746114,,,,,,,,,,,,,,,,-0.039961047,-0.031838380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943745968.000000000,0.000000000,,,,,,,,,,,
1745491943.746149,,0.000000000,0.000000000,0.049241319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943746053.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.756123,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957733750,0.011704610,0.037230380,0.284996390,10.000000000,1745491943751108.000000000,1745491943750935.000000000
1745491943.756263,,0.000000000,0.000000000,0.049152087,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943756179.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
1745491943.756286,,,,,,,,,,,,,,,,-0.041181117,-0.027849736,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943756114.000000000,0.000000000,,,,,,,,,,,
1745491943.766189,,,,,,,,,,,,,,,,,,,,,,,,,,0.992614746,-0.000000006,-0.000000002,0.121309713,0.957690060,0.008591224,0.037114654,0.285268962,10.000000000,1745491943761120.000000000,1745491943760938.000000000
1745491943.766377,,,,,,,,,,,,,,,,-0.042166814,-0.024014836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943766192.000000000,0.000000000,,,,,,,,,,,
1745491943.766516,,0.000000000,0.000000000,0.049057938,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1745491943766319.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,
